audio_path,caption
5hh5gq0u54rTP0iBYgZ2xW.npy,"[0:00-10:00] The song uses shimmering hi hats, energetic crash cymbal, punchy kick and snare hits, groovy bass guitar and wide electric guitars. The song has a medium tempo and the mood is romantic and exciting. The song has a groovy mood and a dance rhythm. The song sounds energetic and exciting. No, there are no voices in this song. It is an instrumental song. [10:00-20:00]  [20:00-30:00] "
4x0zkLJzVhpFnyl52gS8U8.npy,"[0:00-10:00] The song uses a brass section including trumpets, trombones and tubas. The song has a medium tempo and uses a groovy bass line, steady drumming rhythm, and a keyboard harmony. The song has a relaxing and calming mood. The song begins with the instruments playing a two note descending sequence in which the second note is allowed to ring. No, there is no percussion or voices in the song. It is an instrumental song. [10:00-20:00]  [20:00-30:00] "
7GRrvK9hkyhnR1JmENf8rS.npy,"[0:00-10:00] The song uses metal drums, a groovy bass line, distorted guitar, and cymbals. The tempo of the song is fast. It features fast metal drumming, a percussive bass line, rhythmic distorted guitar play and various percussion hits. The atmosphere of the song is violent. The song is described as loud, violent, thunderous, passionate, boisterous and aggressive. The caption does not provide specific information about the tempo of the song, but it can be inferred that it is fast-paced and energetic. [10:00-20:00]  [20:00-30:00] "
1kHt80b5YRM5lwL43Ewwm1.npy,"[0:00-10:00] The song features a steady drumming rhythm, percussive bass line, keyboard accompaniment and various percussion hits. The song has a medium tempo with a steady drumming rhythm. The mood of the song is emotional, passionate and romantic. The song starts with a solid drum introduction. During the pause, the instruments stop for 3 counts of the bar while the voice continues to sing. [10:00-20:00]  [20:00-30:00] "
3I1DVI1Bllke45hTQke9ux.npy,"[0:00-10:00] The song uses an acoustic piano, a light acoustic drum played with brushes, and an upright bass. The song has a slow tempo. The song has a emotional and passionate mood. The song begins with a female voice singing in a higher key. No, there are no voices in the song. This is an instrumental song. [10:00-20:00]  [20:00-30:00] "
3u6RUwssIdqbeXSjU8bX8F.npy,"[0:00-10:00] The song features a funky electric guitar melody, groovy bass, punchy kick and snare hits, shimmering hi hats and groovy synth keys melody. The rhythm section of the song is characterized by punchy kick and snare hits, shimmering hi hats, groovy bass and brass melody. The mood of the song is happy. The song starts with a male vocalist singing in a higher register. Yes, there are backup singers in vocal harmony in the song. [10:00-20:00]  [20:00-30:00] "
3WgXBC9S2imteYaHgDf8Er.npy,"[0:00-10:00] The song uses a piano, a guitar, a bass, and percussion instruments. The tempo of the song is medium fast and the instruments used are an animated electric guitar, boomy bass drops, digital drums and synthesiser arrangements. The song has a youthful, buoyant, punchy, groovy, and emphatic mood. The song talks about themes of love, peace, freedom, harmony and kindness towards humankind. Yes, there are backup singers in vocal harmony in the song. [10:00-20:00]  [20:00-30:00] "
0IhZeb2CoLpcIz7OgHUf31.npy,"[0:00-10:00] The song features percussion, bass, and a guitar. The percussion plays a simple beat in common time, the bass plays a groovy bassline, and the root notes of the chords. The melody of the song is being played by the electric guitar and the bass guitar, while the rhythmic background consists of an acoustic drum beat. The mood of the song is happy. The song starts with a male voice singing the main melody, accompanied by other male voices singing backing vocals. Yes, there are backup singers in vocal harmony. [10:00-20:00]  [20:00-30:00] "
7wqF3BU0ykeKch6BcNqGiT.npy,"[0:00-10:00] The song uses a groovy bass line, steady drumming rhythm, and keyboard accompaniment. The song has a slow tempo. The song has a cool and sophisticated mood. The song is played in common time. No, the song is an instrumental. [10:00-20:00]  [20:00-30:00] "
7zILPDxYcUt7AFslua0mc5.npy,"[0:00-10:00] The song features a funky electric guitar melody, groovy bass, punchy kick and snare hits, shimmering hi hats and groovy synth keys melody. The rhythm of the song is made up of a punchy kick and snare hits, shimmering hi hats and groovy bass. The mood of the song is happy. The song sounds like something you would hear in clubs. Yes, there are backup singers who provide vocal harmony in the song. [10:00-20:00]  [20:00-30:00] "
14XPazWdGZKfo829mo1CBB.npy,"[0:00-10:00] The song uses acoustic drums, an e-bass, and two e-guitars. There are also male voices singing and shouting in the background. The song has a medium tempo. The song is groovy and passionate. The song starts off with a descending pentatonic run played on the electric guitar. The tempo of the song is moderate. No, there are no voices in this song. It is an instrumental song. [10:00-20:00]  [20:00-30:00] "
2YeymL3Kn5y43vJOO2rhmW.npy,"[0:00-10:00] The song features a funky electric guitar melody, groovy bass, punchy kick and snare hits, shimmering hi hats and groovy synth keys melody. The song has a medium tempo and is passionate and story-telling in nature. The mood of the song is groovy, funky and passionate. The song starts with a female voice singing the main melody, accompanied by other male voices singing backing vocals. Yes, there are backup singers in vocal harmony in the song. [10:00-20:00]  [20:00-30:00] "
18VUNjOq2uRYxZP6nQGJva.npy,"[0:00-10:00] The song features percussion, bass, and the sound of bells in the background. The song has a medium tempo with a groovy bass line, steady drumming rhythm, and keyboard accompaniment. The mood of the song is happy. The song starts with a male voice singing the main melody and female voices singing backing vocals. Yes, there are backup singers who provide vocal harmony in the song. [10:00-20:00]  [20:00-30:00] "
39pp1RDbLkzFo222o7b2fx.npy,"[0:00-10:00] The song features a funky electric guitar melody, groovy bass, punchy kick and snare hits, shimmering hi hats and groovy synth keys melody. The song has a medium tempo with a steady drumming rhythm. The mood of the song is romantic and cheerful. The song sounds like something you would sing to your partner. Yes, there are backup singers in vocal harmony. [10:00-20:00]  [20:00-30:00] "
7eF0tJrwBB8cXXD9YAkr1O.npy,"[0:00-10:00] The song uses a metal drum, cymbals, distorted guitar, and a percussive bass line. The tempo of the song is fast. It features fast metal drumming, a percussive bass line, rhythmic distorted guitar play and various percussion hits. The song is described as loud, violent, thunderous, passionate, boisterous and aggressive. The song is described as loud, violent, thunderous, passionate, boisterous and aggressive. No, there is no singer in this music piece. [10:00-20:00]  [20:00-30:00] "
02sUjtf50jrRaGEaPCrZai.npy,"[0:00-10:00] The song features a male voice, percussion, a distortion guitar, and a bass. The rhythm of the song is maintained by the acoustic drum that is holding a steady groove without many changes. The mood of the song is aggressive, energetic and upbeat. The song starts off with the sound of a chalk writing on a board, followed by a percussion roll. No, there are no voices in this song. It is an instrumental song. [10:00-20:00]  [20:00-30:00] "
4hNPMfFHauPIbOKvdYqFt7.npy,"[0:00-10:00] The song uses a metal drum, a percussive bass line, a keyboard, and various percussion hits. The tempo of the song is fast. The song has an exciting melody, suggesting a lively and energetic mood. The song is fresh, youthful, buoyant, energetic, high-spirited, suggestive, playful and groovy. No, there are no voices in this song. It is an instrumental song. [10:00-20:00]  [20:00-30:00] "
6Zgd7SomLTZkL1WPh4CUnV.npy,"[0:00-10:00] The song uses an electric guitar, a bass guitar, and an acoustic drum. The e-bass plays the root notes of the chords. The drum is holding a four on the floor groove with a kick on every beat. The mood of the song is energetic and uplifting. The song has a medium tempo which contributes to its energetic and passionate mood. Yes, there are backup singers in vocal harmony in the song. [10:00-20:00]  [20:00-30:00] "
5cPcd6pLrpDVmKnonjd3EQ.npy,"[0:00-10:00] The song uses a percussive bass line, steady drumming rhythm, keyboard accompaniment and various percussion hits. The song has a four on the floor beat pattern. The mood of the song is upbeat and energetic. The song has a '4 on the floor' kick pattern. Yes, there is a repetitive vocal riff in the song. [10:00-20:00]  [20:00-30:00] "
096o8GqNVbk3JIU8Rq1oPc.npy,"[0:00-10:00] The song uses a piano sample and an electronic drum beat. There is also a strong bass sound. The song has a medium tempo and uses a groovy bass line, steady drumming rhythm, and a keyboard harmony. The mood of the song is gloomy and urban. The song starts with a male vocal rapping/talking in the mid range, then another male vocal takes over singing in a higher pitch. There is a male vocal rapping in the Hungarian language in the song. [10:00-20:00]  [20:00-30:00] "
7hbMolAsnzDv06KeI6HP0y.npy,"[0:00-10:00] The song uses a variety of instruments including punchy kick and snare hits, shimmering hi hats, synth keys chords and a groovy bass. The rhythm section of the song is characterized by punchy snare hits, simple hi hats, and soft kick hits, providing a steady and mellow rhythm. The song has a mellow, soft, pleasant, soothing, hopeful, sentimental, sweet and cheerful mood. The song has a mellow, soft, pleasant, soothing, hopeful, sentimental, sweet and cheerful mood. Yes, there are backup singers in vocal harmony in the song. [10:00-20:00]  [20:00-30:00] "
1zkGkQ3z8Hv7HMwINGg19B.npy,"[0:00-10:00] The song uses manic drums, aggressive electric guitar melodies, and distorted bass guitar. The drums consist of a punchy double pedal kick, punchy snare hits and energetic cymbals. The song has a high-energy and intense mood, especially with the loud groove of the drums and the screaming vocals. The song has a fast tempo with a quick drumming rhythm, percussive bass line, rhythmic distorted guitar play and various percussion hits. No, there are no voices in this song. It is an instrumental piece. [10:00-20:00]  [20:00-30:00] "
62Aa7dgngF8K1q3UFCn6OO.npy,"[0:00-10:00] The song features a groovy drum rhythm, disc scratching sounds, a strong bass line, and string accompaniment. The song has a medium tempo and is passionate and story-telling in nature. The song has a cool and groovy mood, created by the medium tempo, the drumming rhythm, and the guitar and piano accompaniment. The song has a medium tempo and uses a variety of instruments including drums, guitar, piano, and a percussive bass line. Yes, there are backup singers in vocal harmony in the song. [10:00-20:00]  [20:00-30:00] "
2YbgD9cOebBiuZN4It5x0B.npy,"[0:00-10:00] The song uses an acoustic drum, a bassline, an e-guitar, and a trumpet. There is also a male voice singing in a higher register. The song has a slow tempo with a steady drumming rhythm. The song has a romantic mood and can be played in a romantic movie. The song starts with a solid drum introduction. Yes, there are backup singers in vocal harmony. [10:00-20:00]  [20:00-30:00] "
0noHrzOev28fInPPAYp0r2.npy,"[0:00-10:00] The song features a piano and a guitar. The percussion plays a simple beat in common time, the bass plays the root notes of the chords, and the piano plays arpeggiated chords. The song has a medium tempo and is passionate and emotional. The song has a romantic mood and can be played in a romantic movie. The song sounds like something you would sing to your partner. The song can be played in a detective movie, suggesting a mood of mystery and suspense. [10:00-20:00]  [20:00-30:00] "
4rzQfC2T1Ww0JYWeCeLjcO.npy,"[0:00-10:00] The song uses hard hitting drums, intense bass line, aggressive electric guitar lead and synthesiser arrangements. The rhythm section of the song is characterized by a punchy kick, groovy bass, shimmering hi hats and snappy rimshots. The song has an energetic and exciting mood. The song may be playing in the countryside while having a BBQ, suggesting a relaxed and joyful mood. No, there are no voices or other instruments in the song. [10:00-20:00]  [20:00-30:00] "
6NI7dLUrEVXkXcAqXikb41.npy,"[0:00-10:00] The song uses acoustic drums, two e-guitars, and a bass. There are also male voices singing and shouting in the background. The song has a fast tempo and the mood is loud and aggressive. The mood of the song is aggressive and energetic. The song starts with a flat male vocal, alongside harmonizing male background vocals. No, there are no voices in this song. It is an instrumental piece. [10:00-20:00]  [20:00-30:00] "
4t7lh0y2AehZPguSVcwkz7.npy,"[0:00-10:00] The song features a funky electric guitar melody, groovy bass, punchy kick and snare hits, shimmering hi hats and groovy synth keys melody. The song has a medium tempo and features a groovy bass line, steady drumming rhythm, and a violin solo. The song has a romantic mood and can be played in a romantic movie. The song sounds like something kids would listen to. Yes, there are no voices in this song. It is an instrumental song. [10:00-20:00]  [20:00-30:00] "
2OaXmeYBJ0hcTmS3kxjJOx.npy,"[0:00-10:00] The song features a male voice, percussion, a bass, and a guitar. The percussion plays a simple beat in common time and the bass plays the root notes of the chords. The rhythm of the song is maintained by the acoustic drum that is holding a steady groove without many changes. The song has a romantic mood and can be played in a romantic movie. The song sounds like something you would hear in Scotland. Yes, there are backup singers in vocal harmony in the song. [10:00-20:00]  [20:00-30:00] "
6j8lAie0mdUNreql5d5Ejz.npy,"[0:00-10:00] The song uses a groovy drum, keyboard accompaniment, percussive bass line and various percussion hits. The song has a medium tempo and uses a groovy bass line, steady drumming rhythm, and keyboard accompaniment. The song has a cool and groovy mood, created by the medium tempo, the drumming rhythm, and the guitar and piano chords. The song talks about themes of love, peace, freedom, harmony and kindness towards humankind. Yes, there are backup singers in vocal harmony in the song. [10:00-20:00]  [20:00-30:00] "
6aCs8gCrp4yrwvw7ylhau2.npy,"[0:00-10:00] The song features a funky electric guitar melody, groovy bass, punchy kick and claps. The rhythm section of the song is made up of a punchy kick, punchy snare layered with some claps and simple hi hats. The mood of the song is passionate, funky and groovy. The funky electric guitar melody, groovy bass, punchy kick and claps, along with the passionate singing of the female vocalist, contribute to the song's funky and groovy feel. The Disco song has a wide funky electric guitar melody and a funky synth lead melody. [10:00-20:00]  [20:00-30:00] "
4EOKJntCkNc4vbuSQg4doy.npy,"[0:00-10:00] The song uses acoustic drums, two e-guitars, and a bass. There are also male voices singing and shouting in the background. The song has a slow tempo with a reggae inspired drumming rhythm. The song has a romantic mood and can be played in a romantic movie. The song starts off with the sound of a chalk writing on a board, followed by a percussion roll. Yes, there are backup singers in vocal harmony in the song. [10:00-20:00]  [20:00-30:00] "
0r3r8ioooe9JUCx6iooAtz.npy,"[0:00-10:00] The song features a male voice singing the main melody, accompanied by percussion playing a simple beat, a bass playing the root notes of the chords, and a keyboard playing arpeggiated chords in the background. The song has a medium tempo with a steady drumming rhythm. The song has a romantic mood and can be played in a romantic movie. The song starts with a male and female voice singing the main melody, accompanied by percussion playing a simple beat. The bass plays the root notes of the chords and the keyboard playing arpeggiated chords. Yes, there are backup singers in vocal harmony. [10:00-20:00]  [20:00-30:00] "
7CJ8T7aNHOhWEeIfpS3EbN.npy,"[0:00-10:00] The song uses a metal drum, cymbals, distorted guitar, and a percussive bass line. The tempo of the song is fast. The song is tense and full of suspense. The song ends with a bad audio quality. No, the song is an instrumental. [10:00-20:00]  [20:00-30:00] "
4NV0j7884hTiWkqoA99M9c.npy,"[0:00-10:00] The song uses an acoustic drum, an e-bass, an acoustic guitar, a piano, and bells. The song has a medium tempo and is passionate and story-telling in nature. The song has a romantic mood and can be played in a romantic movie. The song sounds passionate and emotional, even though the mix of the song is poor. Despite the low quality, the song still manages to convey a sense of passion and emotion. [10:00-20:00]  [20:00-30:00] "
216q6qZFt3Tcza220mwxoo.npy,"[0:00-10:00] The song uses digital drums, a synth bass sound, and a lead sound. The song has a slow drumming rhythm. The song has an energetic and exciting mood. The song sounds energetic and uptempo. Yes, there is a repetitive vocal riff in the song. [10:00-20:00]  [20:00-30:00] "
4n2TONuvbYDsZlyY6Htp13.npy,"[0:00-10:00] The instruments being used in the song are the electric guitar, the bass guitar, and an acoustic drum. The rhythm of the song is characterized by punchy kick and snare hits, shimmering cymbals, distorted bass guitar and wide electric guitar melody. The mood of the song is energetic and exciting. The song starts with a solid drum introduction. No, there are no other instruments or voices in the song. It is an instrumental song. [10:00-20:00]  [20:00-30:00] "
2x8evxqUlF0eRabbW2JBJd.npy,"[0:00-10:00] The song uses acoustic drums, an e-bass, and two e-guitars. The rhythm of the song is maintained by the acoustic drum that is holding a steady groove without many changes. The mood of the song is cheerful. It could be used in the soundtrack of a kids TV show. The song seems to be playing at a live concert, as indicated by the cheering crowd. Given the presence of crowd noise and cheering, the song may be playing at a live concert. [10:00-20:00]  [20:00-30:00] "
2MDMsFq3IKY0JO9a8GZcwR.npy,"[0:00-10:00] The song uses a strong guitar lead, rock drumming rhythm, percussive bass line and keyboard accompaniment. The tempo of the song is medium fast and the instruments used are synthesiser arrangements and digital drums. The song sounds energetic and exciting. The song sounds like something you would hear in old video games. Yes, there are backup singers in vocal harmony in the song. [10:00-20:00]  [20:00-30:00] "
2ueKL2MWoyfg1FnBpHOfbH.npy,"[0:00-10:00] The song uses a variety of instruments including a percussive bass line, steady drumming with various percussion hits, and keyboard harmony. These instruments, along with other sonic effects, contribute to the song’s modern techno dance sound. The song has a four on the floor beat pattern. The mood of the song is upbeat and energetic. The song has a '4 on the floor' kick pattern. Yes, there is a repetitive female vocal riff in the song. [10:00-20:00]  [20:00-30:00] "
7qSC4m0VmgjWtJp4ICQUaF.npy,"[0:00-10:00] The song uses a french horn and a trumpet. The song has a medium tempo. The song has a relaxing mood. The song starts off with a slow tempo. After a brief pause, the tempo increases as the instruments play staccato notes at a faster pace. No, there are no voices or other instruments in this song. [10:00-20:00]  [20:00-30:00] "
5Br2OwlrdEKrxQcalKQf2j.npy,"[0:00-10:00] The instruments used in the song are kick and snare drums, cymbals, bass guitar and electric guitar. The song has an aggressive and energetic sound, characterized by the use of energetic cymbals, distorted bass guitar, punchy kick and snare hits and wide manic toms. The mood of the song is aggressive and energetic. The song starts with an aggressive male vocal, alongside wide harmonizing background vocals. No, there are no voices or other instruments in the song. [10:00-20:00]  [20:00-30:00] "
3kIJym55OkLvKHw1VToWSt.npy,"[0:00-10:00] The song features a funky electric guitar melody, groovy bass, punchy kick and snare hits, shimmering hi hats and groovy synth keys melody. The rhythm section of the song is made up of a punchy '4 on the floor' kick pattern. The mood of the song is romantic and it can be played in a romantic movie. The song seems to be targeted towards children, as it is a children's song that sounds happy, fun, and joyful. Yes, there are backup singers in vocal harmony in the song. [10:00-20:00]  [20:00-30:00] "
0z3WXu8NBUDOOLlLqFU6qT.npy,"[0:00-10:00] The song features a funky electric guitar melody, groovy bass, punchy kick and snare hits, shimmering hi hats and groovy synth keys melody. The song has a medium tempo and uses a groovy bass line, steady drumming rhythm, and keyboard harmony. The song has a romantic mood and can be played in a romantic movie. The song starts off with the sound of a chalk writing on a board, followed by a percussion roll. Yes, there are female voices singing in the song. [10:00-20:00]  [20:00-30:00] "
4IyYFqNqxq6XQ4oJYFG4Zo.npy,"[0:00-10:00] The song features a groovy drum rhythm, disc scratching sounds, a strong bass line, and string accompaniment. The rhythm of the song is maintained by the acoustic drum that is holding a steady groove without many changes. The song has a groovy mood and a dance rhythm. The song starts off with the sound of a chalk writing on a board, followed by a percussion roll. There are no other instruments used in the song apart from the beatboxer’s own sounds. [10:00-20:00]  [20:00-30:00] "
0b7TArD7IIt106PV7WL9XE.npy,"[0:00-10:00] The song uses an acoustic guitar, a strong bass line, a steady drumming rhythm, cymbals crashing, and a tambourine. The song has a slow tempo with a steady drumming rhythm. The song has a romantic and cheerful mood. The song has an avant-garde nature. Yes, there are backup singers in vocal harmony in the song. [10:00-20:00]  [20:00-30:00] "
6XBzkHEjJKr3US1IH9Su1g.npy,"[0:00-10:00] The song uses programmed percussion, a synth, and a bass. There is also a siren playing in the background. The song has a medium tempo and is passionate and story-telling in nature. The song is story telling and romantic in nature. The song is story telling and violent in nature. Yes, there are backup singers in vocal harmony in the song. [10:00-20:00]  [20:00-30:00] "
74SUn8w4lYSwgOGPvVZiEo.npy,"[0:00-10:00] The song uses acoustic drums, a bassline, an e-guitar, and a keyboard. The rhythm of the song is maintained by the acoustic drum that is holding a steady groove without many changes. The mood of the song is energetic and passionate. The song sounds like something kids would listen to. No, there are no voices in this song. It is an instrumental song. [10:00-20:00]  [20:00-30:00] "
0p2OB1TVlS9tbAm31W7fN6.npy,"[0:00-10:00] The song features a wide electric guitar melody, punchy snare, soft kick hits, groovy bass guitar and shimmering hi hats. The tempo of the song is medium and the instruments used are Harmonica, bass, acoustic guitar, auto harp and dobro. The song has a soft, mellow, passionate, emotional and sentimental mood. The song starts with a solid drum introduction. No, there is no vocal melody in the song. It is an instrumental piece. [10:00-20:00]  [20:00-30:00] "
0XHWClSz0v6RIaRSGqJH3X.npy,"[0:00-10:00] The song uses shimmering hi hats, groovy bass, punchy kick and snare hits, and electric guitar melodies. The song has a medium tempo and is accompanied by a string section and a rhythm section. The song has a hippie feel. The song starts with a male voice singing in a higher pitch. No, there are no voices in this song. It is an instrumental song. [10:00-20:00]  [20:00-30:00] "
6tBSQm41Jh1QEh32SrzAb4.npy,"[0:00-10:00] The song uses a philharmonic orchestra consisting of a string section, a rhythm section, horns, and a wooden percussion. The song has a medium tempo. The song is spirited and passionate. The song is played at a medium tempo. Yes, there is a female operatic singer in the song. [10:00-20:00]  [20:00-30:00] "
0MvsfFXD0XkeOcPUOO5XaH.npy,"[0:00-10:00] The song uses a violin, a harp, a flute, and a tabla. The song has a medium tempo and is accompanied by a string section and a rhythm section. The song has a romantic mood and can be played in a romantic movie. The song seems to be playing at a live concert, as indicated by the cheering crowd. No, there is no percussion in the song. [10:00-20:00]  [20:00-30:00] "
247zzKsJpbB8BaaiXa8zce.npy,"[0:00-10:00] The song features a male voice, percussion, a distortion guitar, and a bass. The rhythm of the song is maintained by the acoustic drum that is holding a steady groove without many changes. The song has a romantic mood and can be played in a romantic movie. The song starts off with the sound of a chalk writing on a board, followed by a percussion roll. No, there are no voices in this song. It is an instrumental piece. [10:00-20:00]  [20:00-30:00] "
4hJNA7VCBfNDly2Lz1SKAt.npy,"[0:00-10:00] The song uses keyboard accompaniment and synthesiser arrangements. The tempo of the song is medium. The instruments used include an electric guitar, keyboard, synthesiser, drums, and bass. The song has a passionate, emotional and soulful mood. The song is of medium tempo and uses a groovy bass line, steady drumming rhythm, and keyboard accompaniment. Given the use of digital drums, a strong kick on every beat, and a high-pitched synth sound, this song likely belongs to the techno genre. [10:00-20:00]  [20:00-30:00] "
0u5XaXAajOgBy7KX9nKsom.npy,"[0:00-10:00] The song uses shimmering cymbals, punchy snare and kick hits, groovy bass guitar, addictive synth keys and electric guitar. The song has a '4 on the floor' kick pattern. The song has an energetic and addictive mood. The song starts with a solid drum introduction. When the song breaks into the next part, an e-guitar comes in with a strummed melody. [10:00-20:00]  [20:00-30:00] "
5rS6IUOIeRAwi5QRAhpirz.npy,"[0:00-10:00] The song uses an acoustic guitar, a strong bass line, a steady rhythm and a piano for accompaniment. The song has a slow tempo. The song has a passionate, emotional, and soulful mood. The song sounds like something you would sing to your partner. Yes, there are backup singers in vocal harmony in the song. [10:00-20:00]  [20:00-30:00] "
6x6G0shZs4Qg4YLfLbhR7z.npy,"[0:00-10:00] The song uses synthesiser arrangements and groovy drumming, which are electronically arranged. The song has a fast tempo and it feels youthful, romantic, warm, simple and groovy. The mood of the song is youthful, romantic, and warm. The song is buoyant, happy, cheerful, festive, perky, enthusiastic, energetic and high spirited. Yes, there is a repetitive female vocal riff in the song. [10:00-20:00]  [20:00-30:00] "
0HoaLXRp7jJtdQFunUyUGc.npy,"[0:00-10:00] Percussion and trumpets are used in the song. The song has a medium fast tempo with keyboard harmony, infectious drumming, steady bass lines and electronic guitar. The song is prayerful and spirited. The song starts with a male voice singing the main melody, accompanied by other female voices singing backing vocals. No, the song is an instrumental. [10:00-20:00]  [20:00-30:00] "
4dyBuBbYZj1iiK0ywYjYzT.npy,"[0:00-10:00] The song uses a metal drum, a percussive bass line, a keyboard, and various percussion hits. The song has a fast tempo with a quick drumming rhythm, cymbal crashes, guitar accompaniment and a percussive bass line. The song has an eerie feel, suitable for the end credits of a horror movie. The song starts with a melody played on a distortion guitar, accompanied by percussion playing a simple rock beat. The bass plays the root notes of the chords with a flourish to move to the subsequent note. No, there are no voices in this song. It is an instrumental song. [10:00-20:00]  [20:00-30:00] "
0P5huXbeAdO9YFY4e8Ydj5.npy,"[0:00-10:00] The song features percussion, bass, and a keyboard. The rhythm section of the song is made up of a punchy kick and snare hits, shimmering hi hats and groovy bass. The mood of the song is groovy, addictive, and passionate. The caption does not provide specific information about the tempo of the song, but given the genre and the described mood, it can be inferred that the tempo is likely to be upbeat and fast. Yes, there are backup singers in vocal harmony in the song. [10:00-20:00]  [20:00-30:00] "
4fuukOE5mmxGBvnxm2kJQj.npy,[0:00-10:00] with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
7gNI9f8NTCU6hLV0pLkTT7.npy,"[0:00-10:00] The instruments used in this song include a trumpet, a tambourine, an accordion, and a bass. The melody of the song is sung by a male voice and is repeated by a synthesizer playing a flute and another wind instrument. The mood of the song is happy. The song is sung by a male vocalist. No, there are no other instruments used in this song. [10:00-20:00]  [20:00-30:00] "
6BdiFsPMPkSEEO4fFXFVWX.npy,"[0:00-10:00] The song uses sustained strings melody, piano melody, brass melody, punchy kick and snare hits, shimmering hi hats and some claps. These instruments contribute to the funky and addictive sound of the song. The song has a funky electric guitar melody, groovy bass, punchy kick and snare hits, shimmering hi hats and some claps. The song has a funky, addictive, and passionate mood. The song starts with a passionate male vocal, alongside harmonizing background vocals. These vocals contribute to the overall passionate and funky mood of the song. Yes, there are backup singers who provide vocal harmony in the song. [10:00-20:00]  [20:00-30:00] "
2v2Uj6lvnEkXw0CNNEK05b.npy,"[0:00-10:00] The song uses an upright bass, an acoustic guitar, a mandolin, and a violin. The tempo of the song is fast. The instruments used in the song include drums, bass, electric guitar, and keyboard. The song has a lively and upbeat mood, indicated by the fast paced melody of the mandolin and the laughter of the crowd in the background. The song may be playing at a local concert, as you can hear the crowd laughing in the background. There are male and female voices in the song, with the female voice being the lead voice. [10:00-20:00]  [20:00-30:00] "
5DrtDFTXtcqT2ofAI4pHeF.npy,"[0:00-10:00] The song features sustained and arpeggiated electric guitar melodies, snappy rimshots, soft kick, shimmering hi hats and a groovy bass guitar. The song has a medium fast tempo with keyboard harmony, infectious drumming, steady bass lines and electronic guitar. The song has a romantic and spirited mood. The song starts with a solid drum introduction. Yes, there are backup singers in vocal harmony. [10:00-20:00]  [20:00-30:00] "
75s3fQ1wbH9OsqE7avvL42.npy,"[0:00-10:00] The song uses a plucked string instrument, an acoustic guitar, and an upright bass. The song has a medium tempo. The song has a groovy feel to it. The song sounds like something kids would listen to. No, there are no voices or other instruments in the song. It is an instrumental piece. [10:00-20:00]  [20:00-30:00] "
25tcmxekqvpyaD3Tj9pUx9.npy,"[0:00-10:00] The song features infectious drumming, a groovy bass line, keyboard accompaniment and various percussion hits. The song has a fast tempo with synthesiser arrangements, digital drumming and tambourine beats. The song has a lively and energetic mood, suitable for dancing. The song has a '4 on the floor' kick pattern. Yes, there are backup singers in vocal harmony in the song. [10:00-20:00]  [20:00-30:00] "
0uhNY5jRRlaJdyk5W6q5jO.npy,"[0:00-10:00] The song uses various acoustic guitars, an acoustic drum, a shaker, and other percussion instruments. The song has a slow tempo. The song has a sensual and passionate mood. The song sounds passionate and emotional. No, there are no voices in the song. This is an instrumental song. [10:00-20:00]  [20:00-30:00] "
07CaQXghBI1ZDIrSAA44yf.npy,[0:00-10:00] with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
70DRjJeaQSyKcJ9IoNxVog.npy,"[0:00-10:00] The song uses an acoustic guitar, a piano, a bass guitar, and percussion instruments. The song has a steady drumming rhythm with a strong bass line. The song is emotional and romantic. The song sounds like something you would sing to your partner. Yes, there are backup singers who provide vocal harmony in the song. [10:00-20:00]  [20:00-30:00] "
3s27DggvQNGZtCCk7vHGJD.npy,"[0:00-10:00] The song features percussion, a bass, and a guitar. The percussion plays a simple beat and the bass plays the root notes of the chords. The song has a medium tempo and features a groovy bass line, steady drumming rhythm, and keyboard accompaniment. The mood of the song is happy. The song starts with a male voice singing the main melody. This is followed by other male voices singing backing vocals. Yes, there are backup singers in vocal harmony. [10:00-20:00]  [20:00-30:00] "
4z5fkIflIBvSG9elVNmiOJ.npy,"[0:00-10:00] The song features a slick drumming rhythm, keyboard accompaniment, beep tones, a strong bass line and slick percussion hits. The song has a medium tempo and uses a groovy bass line, steady drumming rhythm, and keyboard accompaniment. The song is story telling and violent in nature. The song sounds like something you would hear in clubs. Yes, there are backup singers in vocal harmony in the song. [10:00-20:00]  [20:00-30:00] "
01Y1yNZyVYL6K1Ag1KJinw.npy,"[0:00-10:00] The song uses acoustic drums, an e-bass, and e-guitars. The song has a groovy rhythm, suggesting a lively and energetic mood. The mood of the song is happy. The song starts with a drum solo with a lot of fill-ins on the toms, followed by punchy snare and kick hits. There are no other instruments or voices in the song apart from the beatbox itself. [10:00-20:00]  [20:00-30:00] "
5cUdrHHfZLySMKRq07siPc.npy,"[0:00-10:00] The song uses a harmonica, an acoustic guitar, a bass guitar, and an acoustic drum. The song has a medium tempo and is accompanied by an acoustic guitar. The mood of the song is romantic and it can be played in a romantic movie. The song starts with a male vocal singing over an acoustic guitar arpeggiated melody. Yes, there are backup singers in vocal harmony in the song. [10:00-20:00]  [20:00-30:00] "
